"NS" "Trial" "Step" "Choice1" "Choice2" "Resp1" "Resp2" "Reward" "RT1" "RT2"
"312" 2 "step_2_no_load" 3 4 0.533203491871 3 1 0.474613197709 819
"313" 2 "step_1_no_load" 1 2 1 NA NA 458 NA
"313" 2 "step_2_no_load" 3 4 0.580156942153 3 0 0.474613197709 573
"314" 2 "step_1_no_load" 1 2 1 NA NA 337 NA
"314" 2 "step_2_no_load" 3 4 0.610961032466 3 0 0.580156942153 1038
"315" 2 "step_1_no_load" 1 2 1 NA NA 880 NA
"315" 2 "step_2_no_load" 3 4 0.580156942153 4 1 0.474613197709 874
"316" 2 "step_1_no_load" 1 2 1 NA NA 351 NA
"316" 2 "step_2_no_load" 3 4 0.533203491871 3 1 0.474613197709 439
"319" 2 "step_1_no_load" 1 2 1 NA NA 506 NA
"319" 2 "step_2_no_load" 3 4 0.533203491871 3 1 0.580156942153 425
"321" 2 "step_1_no_load" 1 2 1 NA NA 580 NA
"321" 2 "step_2_no_load" 3 4 0.474613197709 3 0 0.610961032466 1098
"331" 2 "step_1_no_load" 1 2 2 NA NA 492 NA
"331" 2 "step_2_no_load" 5 6 0.610961032466 6 1 0.474613197709 386
"333" 2 "step_1_no_load" 1 2 1 NA NA 354 NA
"333" 2 "step_2_no_load" 3 4 0.533203491871 3 1 0.474613197709 340
"335" 2 "step_1_no_load" 1 2 1 NA NA 401 NA
"335" 2 "step_2_no_load" 5 6 0.533203491871 5 0 0.580156942153 376
"337" 2 "step_1_no_load" 1 2 1 NA NA 574 NA
"337" 2 "step_2_no_load" 3 4 0.533203491871 4 1 0.474613197709 789
"338" 2 "step_1_no_load" 1 2 1 NA NA 416 NA
"338" 2 "step_2_no_load" 3 4 0.610961032466 3 1 0.533203491871 632
"339" 2 "step_1_no_load" 1 2 2 NA NA 682 NA
"339" 2 "step_2_no_load" 5 6 0.580156942153 6 1 0.610961032466 1218
"344" 2 "step_1_no_load" 1 2 1 NA NA 284 NA
"344" 2 "step_2_no_load" 3 4 0.474613197709 3 0 0.533203491871 324
"345" 2 "step_1_no_load" 1 2 2 NA NA 412 NA
"345" 2 "step_2_no_load" 3 4 0.474613197709 3 0 0.533203491871 623
"348" 2 "step_1_no_load" 1 2 2 NA NA 462 NA
"348" 2 "step_2_no_load" 5 6 0.580156942153 6 0 0.610961032466 341
"349" 2 "step_1_no_load" 1 2 1 NA NA 58 NA
"349" 2 "step_2_no_load" 3 4 0.610961032466 3 1 0.533203491871 865
"350" 2 "step_1_no_load" 1 2 2 NA NA 471 NA
"350" 2 "step_2_no_load" 3 4 0.533203491871 4 1 0.474613197709 742
"353" 2 "step_1_no_load" 1 2 2 NA NA 99 NA
"353" 2 "step_2_no_load" 5 6 0.610961032466 6 0 0.474613197709 850
"356" 2 "step_1_no_load" 1 2 1 NA NA 612 NA
"356" 2 "step_2_no_load" 3 4 0.533203491871 4 0 0.474613197709 892
"357" 2 "step_1_no_load" 1 2 1 NA NA 311 NA
"357" 2 "step_2_no_load" 5 6 0.580156942153 6 0 0.610961032466 473
"358" 2 "step_1_no_load" 1 2 1 NA NA 423 NA
"358" 2 "step_2_no_load" 3 4 0.580156942153 3 0 0.474613197709 527
"359" 2 "step_1_no_load" 1 2 2 NA NA 266 NA
"359" 2 "step_2_no_load" 3 4 0.474613197709 4 1 0.580156942153 534
"360" 2 "step_1_no_load" 1 2 1 NA NA 1241 NA
"360" 2 "step_2_no_load" 3 4 0.474613197709 4 1 0.533203491871 905
"364" 2 "step_1_no_load" 1 2 1 NA NA 409 NA
"364" 2 "step_2_no_load" 5 6 0.580156942153 5 0 0.474613197709 537
"110" 3 "step_1_no_load" 1 2 1 NA NA 425 NA
"110" 3 "step_2_no_load" 3 4 0.589215227351 4 1 0.476767372206 413
"111" 3 "step_1_no_load" 1 2 1 NA NA 354 NA
"111" 3 "step_2_no_load" 3 4 0.516002945397 3 0 0.584197065669 466
"114" 3 "step_1_no_load" 1 2 1 NA NA 296 NA
"114" 3 "step_2_no_load" 5 6 0.516002945397 5 0 0.589215227351 161
"116" 3 "step_1_no_load" 1 2 1 NA NA 592 NA
"116" 3 "step_2_no_load" 3 4 0.589215227351 4 0 0.584197065669 1287
"117" 3 "step_1_no_load" 1 2 1 NA NA 515 NA
"117" 3 "step_2_no_load" 3 4 0.589215227351 3 0 0.516002945397 780
"119" 3 "step_1_no_load" 1 2 1 NA NA 389 NA
"119" 3 "step_2_no_load" 3 4 0.589215227351 3 0 0.516002945397 843
"120" 3 "step_1_no_load" 1 2 2 NA NA 247 NA
"120" 3 "step_2_no_load" 3 4 0.589215227351 4 1 0.516002945397 74
"121" 3 "step_1_no_load" 1 2 1 NA NA 525 NA
"121" 3 "step_2_no_load" 3 4 0.584197065669 4 1 0.476767372206 705
"122" 3 "step_1_no_load" 1 2 1 NA NA 213 NA
"122" 3 "step_2_no_load" 3 4 0.516002945397 4 1 0.584197065669 255
"124" 3 "step_1_no_load" 1 2 2 NA NA 212 NA
"124" 3 "step_2_no_load" 5 6 0.584197065669 6 1 0.589215227351 367
"126" 3 "step_1_no_load" 1 2 1 NA NA 856 NA
"126" 3 "step_2_no_load" 5 6 0.476767372206 5 0 0.589215227351 906
"127" 3 "step_1_no_load" 1 2 2 NA NA 393 NA
"127" 3 "step_2_no_load" 5 6 0.516002945397 5 0 0.476767372206 1137
"128" 3 "step_1_no_load" 1 2 1 NA NA 476 NA
"128" 3 "step_2_no_load" 5 6 0.476767372206 6 1 0.584197065669 815
"129" 3 "step_1_no_load" 1 2 1 NA NA 608 NA
"129" 3 "step_2_no_load" 5 6 0.589215227351 5 1 0.476767372206 1433
"130" 3 "step_1_no_load" 1 2 1 NA NA 319 NA
"130" 3 "step_2_no_load" 3 4 0.589215227351 4 1 0.584197065669 537
"134" 3 "step_1_no_load" 1 2 1 NA NA 832 NA
"134" 3 "step_2_no_load" 3 4 0.476767372206 4 1 0.589215227351 716
"135" 3 "step_1_no_load" 1 2 1 NA NA 360 NA
"135" 3 "step_2_no_load" 3 4 0.516002945397 3 0 0.589215227351 459
"138" 3 "step_1_no_load" 1 2 2 NA NA 1433 NA
"138" 3 "step_2_no_load" 5 6 0.584197065669 6 0 0.476767372206 1251
"139" 3 "step_1_no_load" 1 2 2 NA NA 0 NA
"139" 3 "step_2_no_load" 5 6 0.516002945397 6 0 0.476767372206 69
"140" 3 "step_1_no_load" 1 2 2 NA NA 452 NA
"140" 3 "step_2_no_load" 5 6 0.476767372206 6 0 0.589215227351 774
"142" 3 "step_1_no_load" 1 2 1 NA NA 660 NA
"142" 3 "step_2_no_load" 5 6 0.476767372206 5 0 0.589215227351 1127
"143" 3 "step_1_no_load" 1 2 2 NA NA 1 NA
"143" 3 "step_2_no_load" 3 4 0.516002945397 4 0 0.589215227351 494
"144" 3 "step_1_no_load" 1 2 2 NA NA 412 NA
"144" 3 "step_2_no_load" 5 6 0.589215227351 5 1 0.584197065669 500
"146" 3 "step_1_no_load" 1 2 2 NA NA 327 NA
"146" 3 "step_2_no_load" 5 6 0.476767372206 6 0 0.589215227351 415
"148" 3 "step_1_no_load" 1 2 2 NA NA 576 NA
"148" 3 "step_2_no_load" 3 4 0.516002945397 3 1 0.584197065669 565
"150" 3 "step_1_no_load" 1 2 2 NA NA 398 NA
"150" 3 "step_2_no_load" 3 4 0.584197065669 4 1 0.589215227351 259
"151" 3 "step_1_no_load" 1 2 1 NA NA 495 NA
"151" 3 "step_2_no_load" 5 6 0.589215227351 5 1 0.516002945397 668
"152" 3 "step_1_no_load" 1 2 2 NA NA 279 NA
"152" 3 "step_2_no_load" 5 6 0.584197065669 6 0 0.516002945397 130
"153" 3 "step_1_no_load" 1 2 2 NA NA 1481 NA
"153" 3 "step_2_no_load" 3 4 0.584197065669 3 0 0.476767372206 1344
"154" 3 "step_1_no_load" 1 2 2 NA NA 721 NA
"154" 3 "step_2_no_load" 3 4 0.516002945397 3 0 0.589215227351 360
"156" 3 "step_1_no_load" 1 2 1 NA NA 326 NA
"156" 3 "step_2_no_load" 3 4 0.589215227351 4 1 0.584197065669 242
"159" 3 "step_1_no_load" 1 2 1 NA NA 443 NA
"159" 3 "step_2_no_load" 5 6 0.589215227351 5 1 0.476767372206 565
"160" 3 "step_1_no_load" 1 2 2 NA NA 455 NA
"160" 3 "step_2_no_load" 3 4 0.584197065669 4 0 0.516002945397 489
"161" 3 "step_1_no_load" 1 2 2 NA NA 931 NA
"161" 3 "step_2_no_load" 3 4 0.584197065669 4 1 0.516002945397 502
"165" 3 "step_1_no_load" 1 2 1 NA NA 422 NA
"165" 3 "step_2_no_load" 5 6 0.584197065669 6 1 0.476767372206 345
"166" 3 "step_1_no_load" 1 2 2 NA NA 560 NA
"166" 3 "step_2_no_load" 3 4 0.589215227351 4 1 0.584197065669 893
"167" 3 "step_1_no_load" 1 2 1 NA NA 767 NA
"167" 3 "step_2_no_load" 3 4 0.584197065669 4 1 0.589215227351 935
"169" 3 "step_1_no_load" 1 2 1 NA NA 357 NA
"169" 3 "step_2_no_load" 3 4 0.516002945397 3 1 0.589215227351 392
"170" 3 "step_1_no_load" 1 2 1 NA NA 696 NA
"170" 3 "step_2_no_load" 3 4 0.516002945397 4 1 0.584197065669 791
"178" 3 "step_1_no_load" 1 2 1 NA NA 917 NA
"178" 3 "step_2_no_load" 3 4 0.516002945397 4 0 0.476767372206 581
"180" 3 "step_1_no_load" 1 2 2 NA NA 507 NA
"180" 3 "step_2_no_load" 5 6 0.589215227351 6 0 0.584197065669 1202
"182" 3 "step_1_no_load" 1 2 2 NA NA 288 NA
"182" 3 "step_2_no_load" 5 6 0.476767372206 5 1 0.516002945397 344
"183" 3 "step_1_no_load" 1 2 2 NA NA 686 NA
"183" 3 "step_2_no_load" 3 4 0.516002945397 4 1 0.584197065669 701
"184" 3 "step_1_no_load" 1 2 2 NA NA 1265 NA
"184" 3 "step_2_no_load" 3 4 0.476767372206 4 0 0.516002945397 1264
"187" 3 "step_1_no_load" 1 2 1 NA NA 429 NA
"187" 3 "step_2_no_load" 3 4 0.516002945397 3 1 0.584197065669 590
"188" 3 "step_1_no_load" 1 2 2 NA NA 288 NA
"188" 3 "step_2_no_load" 5 6 0.476767372206 5 0 0.584197065669 329
"194" 3 "step_1_no_load" 1 2 2 NA NA 543 NA
"194" 3 "step_2_no_load" 3 4 0.476767372206 4 0 0.584197065669 822
"195" 3 "step_1_no_load" 1 2 1 NA NA 565 NA
"195" 3 "step_2_no_load" 3 4 0.589215227351 4 0 0.516002945397 497
"199" 3 "step_1_no_load" 1 2 1 NA NA 628 NA
"199" 3 "step_2_no_load" 3 4 0.516002945397 4 0 0.584197065669 595
"203" 3 "step_1_no_load" 1 2 2 NA NA 694 NA
"203" 3 "step_2_no_load" 5 6 0.589215227351 5 1 0.476767372206 893
"206" 3 "step_1_no_load" 1 2 2 NA NA 484 NA
"206" 3 "step_2_no_load" 3 4 0.516002945397 4 1 0.476767372206 1069
"207" 3 "step_1_no_load" 1 2 1 NA NA 99 NA
"207" 3 "step_2_no_load" 3 4 0.476767372206 4 1 0.584197065669 788
"208" 3 "step_1_no_load" 1 2 1 NA NA 308 NA
"208" 3 "step_2_no_load" 5 6 0.516002945397 6 1 0.589215227351 609
"210" 3 "step_1_no_load" 1 2 2 NA NA 262 NA
"210" 3 "step_2_no_load" 5 6 0.476767372206 6 1 0.516002945397 1060
"211" 3 "step_1_no_load" 1 2 1 NA NA 494 NA
"211" 3 "step_2_no_load" 5 6 0.516002945397 5 0 0.584197065669 1165
"212" 3 "step_1_no_load" 1 2 2 NA NA 642 NA
"212" 3 "step_2_no_load" 5 6 0.476767372206 5 0 0.516002945397 760
"213" 3 "step_1_no_load" 1 2 2 NA NA 13 NA
"213" 3 "step_2_no_load" 3 4 0.584197065669 4 1 0.516002945397 57
"217" 3 "step_1_no_load" 1 2 1 NA NA 370 NA
"217" 3 "step_2_no_load" 3 4 0.584197065669 3 0 0.476767372206 263
"220" 3 "step_1_no_load" 1 2 1 NA NA 128 NA
"220" 3 "step_2_no_load" 5 6 0.584197065669 6 0 0.589215227351 896
"229" 3 "step_1_no_load" 1 2 2 NA NA 1150 NA
"229" 3 "step_2_no_load" 3 4 0.589215227351 4 1 0.516002945397 115
"230" 3 "step_1_no_load" 1 2 2 NA NA 295 NA
"230" 3 "step_2_no_load" 3 4 0.476767372206 4 0 0.589215227351 831
"234" 3 "step_1_no_load" 1 2 1 NA NA 629 NA
"234" 3 "step_2_no_load" 5 6 0.584197065669 6 0 0.589215227351 770
"235" 3 "step_1_no_load" 1 2 2 NA NA 446 NA
"235" 3 "step_2_no_load" 3 4 0.476767372206 4 1 0.589215227351 613
"238" 3 "step_1_no_load" 1 2 1 NA NA 621 NA
"238" 3 "step_2_no_load" 3 4 0.589215227351 4 0 0.516002945397 1056
"240" 3 "step_1_no_load" 1 2 1 NA NA 473 NA
"240" 3 "step_2_no_load" 3 4 0.516002945397 3 1 0.589215227351 351
"241" 3 "step_1_no_load" 1 2 1 NA NA 622 NA
"241" 3 "step_2_no_load" 3 4 0.584197065669 4 0 0.476767372206 915
"248" 3 "step_1_no_load" 1 2 1 NA NA 353 NA
"248" 3 "step_2_no_load" 3 4 0.516002945397 3 1 0.584197065669 790
"250" 3 "step_1_no_load" 1 2 1 NA NA 564 NA
"250" 3 "step_2_no_load" 5 6 0.584197065669 6 1 0.476767372206 1196
"260" 3 "step_1_no_load" 1 2 1 NA NA 841 NA
"260" 3 "step_2_no_load" 3 4 0.476767372206 4 0 0.584197065669 905
"263" 3 "step_1_no_load" 1 2 1 NA NA 664 NA
"263" 3 "step_2_no_load" 5 6 0.516002945397 6 0 0.584197065669 1113
"264" 3 "step_1_no_load" 1 2 1 NA NA 307 NA
"264" 3 "step_2_no_load" 5 6 0.584197065669 5 0 0.516002945397 239
"270" 3 "step_1_no_load" 1 2 1 NA NA 567 NA
"270" 3 "step_2_no_load" 3 4 0.584197065669 4 0 0.589215227351 658
"271" 3 "step_1_no_load" 1 2 1 NA NA 472 NA
"271" 3 "step_2_no_load" 3 4 0.589215227351 3 1 0.584197065669 741
"273" 3 "step_1_no_load" 1 2 1 NA NA 673 NA
"273" 3 "step_2_no_load" 3 4 0.589215227351 3 0 0.584197065669 677
"274" 3 "step_1_no_load" 1 2 1 NA NA 377 NA
"274" 3 "step_2_no_load" 5 6 0.589215227351 5 0 0.584197065669 1325
"275" 3 "step_1_no_load" 1 2 2 NA NA 417 NA
"275" 3 "step_2_no_load" 3 4 0.589215227351 4 1 0.584197065669 697
"281" 3 "step_1_no_load" 1 2 1 NA NA 391 NA
"281" 3 "step_2_no_load" 3 4 0.516002945397 4 0 0.584197065669 333
"290" 3 "step_1_no_load" 1 2 1 NA NA 487 NA
"290" 3 "step_2_no_load" 3 4 0.516002945397 3 1 0.589215227351 400
"291" 3 "step_1_no_load" 1 2 1 NA NA 771 NA
"291" 3 "step_2_no_load" 3 4 0.476767372206 3 0 0.589215227351 835
"292" 3 "step_1_no_load" 1 2 1 NA NA 233 NA
"292" 3 "step_2_no_load" 5 6 0.516002945397 5 1 0.584197065669 731
"293" 3 "step_1_no_load" 1 2 1 NA NA 381 NA
"293" 3 "step_2_no_load" 3 4 0.516002945397 3 0 0.584197065669 522
"294" 3 "step_1_no_load" 1 2 2 NA NA 683 NA
"294" 3 "step_2_no_load" 5 6 0.584197065669 5 1 0.476767372206 774
"296" 3 "step_1_no_load" 1 2 1 NA NA 680 NA
"296" 3 "step_2_no_load" 3 4 0.584197065669 4 1 0.476767372206 1472
"298" 3 "step_1_no_load" 1 2 1 NA NA 509 NA
"298" 3 "step_2_no_load" 5 6 0.516002945397 6 1 0.589215227351 1499
"299" 3 "step_1_no_load" 1 2 1 NA NA 412 NA
"299" 3 "step_2_no_load" 3 4 0.589215227351 3 1 0.584197065669 574
"300" 3 "step_1_no_load" 1 2 1 NA NA 506 NA
"300" 3 "step_2_no_load" 3 4 0.476767372206 3 0 0.516002945397 518
"301" 3 "step_1_no_load" 1 2 1 NA NA 656 NA
"301" 3 "step_2_no_load" 5 6 0.476767372206 6 1 0.584197065669 938
"302" 3 "step_1_no_load" 1 2 1 NA NA 97 NA
"302" 3 "step_2_no_load" 3 4 0.589215227351 3 1 0.476767372206 626
"303" 3 "step_1_no_load" 1 2 1 NA NA 263 NA
"303" 3 "step_2_no_load" 3 4 0.589215227351 3 1 0.476767372206 237
"308" 3 "step_1_no_load" 1 2 2 NA NA 918 NA
"308" 3 "step_2_no_load" 5 6 0.584197065669 5 1 0.589215227351 532
"311" 3 "step_1_no_load" 1 2 2 NA NA 468 NA
"311" 3 "step_2_no_load" 5 6 0.589215227351 5 1 0.516002945397 682
"312" 3 "step_1_no_load" 1 2 1 NA NA 536 NA
"312" 3 "step_2_no_load" 3 4 0.516002945397 3 0 0.476767372206 904
"313" 3 "step_1_no_load" 1 2 1 NA NA 306 NA
"313" 3 "step_2_no_load" 5 6 0.516002945397 5 1 0.589215227351 889
"314" 3 "step_1_no_load" 1 2 1 NA NA 399 NA
"314" 3 "step_2_no_load" 3 4 0.589215227351 4 1 0.584197065669 940
"315" 3 "step_1_no_load" 1 2 1 NA NA 376 NA
"315" 3 "step_2_no_load" 3 4 0.584197065669 4 1 0.476767372206 539
"316" 3 "step_1_no_load" 1 2 1 NA NA 121 NA
"316" 3 "step_2_no_load" 3 4 0.516002945397 3 0 0.476767372206 330
"319" 3 "step_1_no_load" 1 2 1 NA NA 433 NA
"319" 3 "step_2_no_load" 3 4 0.516002945397 3 0 0.584197065669 481
"321" 3 "step_1_no_load" 1 2 1 NA NA 644 NA
"321" 3 "step_2_no_load" 5 6 0.584197065669 6 0 0.516002945397 1362
"331" 3 "step_1_no_load" 1 2 2 NA NA 403 NA
"331" 3 "step_2_no_load" 5 6 0.589215227351 6 1 0.476767372206 347
"333" 3 "step_1_no_load" 1 2 1 NA NA 394 NA
"333" 3 "step_2_no_load" 3 4 0.516002945397 3 1 0.476767372206 319
"335" 3 "step_1_no_load" 1 2 1 NA NA 547 NA
"335" 3 "step_2_no_load" 3 4 0.476767372206 -1 -1 0.589215227351 -1
"337" 3 "step_1_no_load" 1 2 1 NA NA 611 NA
"337" 3 "step_2_no_load" 3 4 0.516002945397 4 1 0.476767372206 602
"338" 3 "step_1_no_load" 1 2 1 NA NA 534 NA
"338" 3 "step_2_no_load" 5 6 0.584197065669 5 1 0.476767372206 365
"339" 3 "step_1_no_load" 1 2 2 NA NA 511 NA
"339" 3 "step_2_no_load" 3 4 0.516002945397 3 1 0.476767372206 1102
"344" 3 "step_1_no_load" 1 2 2 NA NA 222 NA
"344" 3 "step_2_no_load" 5 6 0.589215227351 6 0 0.584197065669 723
"345" 3 "step_1_no_load" 1 2 2 NA NA 311 NA
"345" 3 "step_2_no_load" 5 6 0.589215227351 5 0 0.584197065669 601
"348" 3 "step_1_no_load" 1 2 1 NA NA 450 NA
"348" 3 "step_2_no_load" 3 4 0.516002945397 4 1 0.476767372206 283
"349" 3 "step_1_no_load" 1 2 1 NA NA 1 NA
"349" 3 "step_2_no_load" 3 4 0.589215227351 3 1 0.516002945397 901
"350" 3 "step_1_no_load" 1 2 2 NA NA 506 NA
"350" 3 "step_2_no_load" 3 4 0.516002945397 4 0 0.476767372206 364
"353" 3 "step_1_no_load" 1 2 1 NA NA 0 NA
"353" 3 "step_2_no_load" 3 4 0.584197065669 4 0 0.516002945397 461
"356" 3 "step_1_no_load" 1 2 1 NA NA 614 NA
"356" 3 "step_2_no_load" 3 4 0.516002945397 4 1 0.476767372206 1453
"357" 3 "step_1_no_load" 1 2 1 NA NA 438 NA
"357" 3 "step_2_no_load" 3 4 0.516002945397 3 1 0.476767372206 526
"358" 3 "step_1_no_load" 1 2 2 NA NA 387 NA
"358" 3 "step_2_no_load" 5 6 0.516002945397 6 1 0.589215227351 450
"359" 3 "step_1_no_load" 1 2 2 NA NA 796 NA
"359" 3 "step_2_no_load" 5 6 0.516002945397 5 1 0.589215227351 1059
"360" 3 "step_1_no_load" 1 2 1 NA NA 392 NA
"360" 3 "step_2_no_load" 5 6 0.589215227351 6 0 0.584197065669 425
"364" 3 "step_1_no_load" 1 2 1 NA NA 461 NA
"364" 3 "step_2_no_load" 5 6 0.584197065669 6 0 0.476767372206 835
"110" 4 "step_1_no_load" 1 2 1 NA NA 829 NA
"110" 4 "step_2_no_load" 3 4 0.564086293706 3 0 0.478607661228 716
"111" 4 "step_1_no_load" 1 2 1 NA NA 924 NA
"111" 4 "step_2_no_load" 3 4 0.494597764192 3 0 0.597491569846 702
"114" 4 "step_1_no_load" 1 2 1 NA NA 322 NA
"114" 4 "step_2_no_load" 3 4 0.597491569846 3 0 0.478607661228 260
"116" 4 "step_1_no_load" 1 2 1 NA NA 608 NA
"116" 4 "step_2_no_load" 5 6 0.494597764192 6 0 0.478607661228 1459
"117" 4 "step_1_no_load" 1 2 1 NA NA 688 NA
"117" 4 "step_2_no_load" 3 4 0.564086293706 4 0 0.494597764192 781
"119" 4 "step_1_no_load" 1 2 1 NA NA 432 NA
"119" 4 "step_2_no_load" 3 4 0.564086293706 -1 -1 0.494597764192 -1
"120" 4 "step_1_no_load" 1 2 2 NA NA 14 NA
"120" 4 "step_2_no_load" 5 6 0.478607661228 6 0 0.597491569846 308
"121" 4 "step_1_no_load" 1 2 1 NA NA 720 NA
"121" 4 "step_2_no_load" 3 4 0.597491569846 -1 -1 0.478607661228 -1
"122" 4 "step_1_no_load" 1 2 2 NA NA 292 NA
"122" 4 "step_2_no_load" 5 6 0.564086293706 5 1 0.478607661228 285
"124" 4 "step_1_no_load" 1 2 2 NA NA 274 NA
"124" 4 "step_2_no_load" 5 6 0.597491569846 5 0 0.564086293706 475
"126" 4 "step_1_no_load" 1 2 1 NA NA 208 NA
"126" 4 "step_2_no_load" 5 6 0.478607661228 6 1 0.564086293706 555
"127" 4 "step_1_no_load" 1 2 1 NA NA 44 NA
"127" 4 "step_2_no_load" 3 4 0.564086293706 3 0 0.597491569846 828
"128" 4 "step_1_no_load" 1 2 1 NA NA 421 NA
"128" 4 "step_2_no_load" 3 4 0.564086293706 3 0 0.494597764192 640
"129" 4 "step_1_no_load" 1 2 1 NA NA 881 NA
"129" 4 "step_2_no_load" 3 4 0.494597764192 3 1 0.597491569846 1309
"130" 4 "step_1_no_load" 1 2 1 NA NA 294 NA
"130" 4 "step_2_no_load" 5 6 0.494597764192 6 0 0.478607661228 351
"134" 4 "step_1_no_load" 1 2 2 NA NA 1393 NA
"134" 4 "step_2_no_load" 3 4 0.478607661228 3 0 0.564086293706 1282
"135" 4 "step_1_no_load" 1 2 2 NA NA 372 NA
"135" 4 "step_2_no_load" 5 6 0.597491569846 5 1 0.478607661228 428
"138" 4 "step_1_no_load" 1 2 2 NA NA 513 NA
"138" 4 "step_2_no_load" 5 6 0.597491569846 5 0 0.478607661228 519
"139" 4 "step_1_no_load" 1 2 2 NA NA 481 NA
"139" 4 "step_2_no_load" 5 6 0.494597764192 5 1 0.478607661228 433
"140" 4 "step_1_no_load" 1 2 1 NA NA 473 NA
"140" 4 "step_2_no_load" 3 4 0.494597764192 3 1 0.597491569846 860
"142" 4 "step_1_no_load" 1 2 1 NA NA 749 NA
"142" 4 "step_2_no_load" 3 4 0.494597764192 4 0 0.597491569846 858
"143" 4 "step_1_no_load" 1 2 2 NA NA 711 NA
"143" 4 "step_2_no_load" 5 6 0.597491569846 6 1 0.478607661228 1050
"144" 4 "step_1_no_load" 1 2 2 NA NA 303 NA
"144" 4 "step_2_no_load" 3 4 0.494597764192 3 1 0.478607661228 360
"146" 4 "step_1_no_load" 1 2 2 NA NA 331 NA
"146" 4 "step_2_no_load" 5 6 0.478607661228 5 0 0.564086293706 335
"148" 4 "step_1_no_load" 1 2 1 NA NA 371 NA
"148" 4 "step_2_no_load" 3 4 0.494597764192 3 0 0.597491569846 556
"150" 4 "step_1_no_load" 1 2 2 NA NA 759 NA
"150" 4 "step_2_no_load" 3 4 0.597491569846 4 0 0.564086293706 762
"151" 4 "step_1_no_load" 1 2 1 NA NA 358 NA
"151" 4 "step_2_no_load" 3 4 0.597491569846 4 0 0.478607661228 547
"152" 4 "step_1_no_load" 1 2 1 NA NA 449 NA
"152" 4 "step_2_no_load" 3 4 0.564086293706 3 1 0.478607661228 1256
"153" 4 "step_1_no_load" 1 2 1 NA NA 1052 NA
"153" 4 "step_2_no_load" 3 4 0.597491569846 -1 -1 0.478607661228 -1
"154" 4 "step_1_no_load" 1 2 1 NA NA 432 NA
"154" 4 "step_2_no_load" 3 4 0.494597764192 3 1 0.564086293706 377
"156" 4 "step_1_no_load" 1 2 1 NA NA 243 NA
"156" 4 "step_2_no_load" 3 4 0.564086293706 4 0 0.597491569846 333
"159" 4 "step_1_no_load" 1 2 2 NA NA 594 NA
"159" 4 "step_2_no_load" 3 4 0.494597764192 4 1 0.597491569846 773
"160" 4 "step_1_no_load" 1 2 2 NA NA 395 NA
"160" 4 "step_2_no_load" 5 6 0.564086293706 6 1 0.478607661228 395
"161" 4 "step_1_no_load" 1 2 2 NA NA 375 NA
"161" 4 "step_2_no_load" 5 6 0.478607661228 5 0 0.564086293706 997
"165" 4 "step_1_no_load" 1 2 2 NA NA 752 NA
"165" 4 "step_2_no_load" 5 6 0.597491569846 6 0 0.478607661228 806
"166" 4 "step_1_no_load" 1 2 1 NA NA 1 NA
"166" 4 "step_2_no_load" 3 4 0.564086293706 3 1 0.597491569846 691
"167" 4 "step_1_no_load" 1 2 1 NA NA 477 NA
"167" 4 "step_2_no_load" 3 4 0.597491569846 3 0 0.564086293706 729
"169" 4 "step_1_no_load" 1 2 2 NA NA 541 NA
"169" 4 "step_2_no_load" 5 6 0.597491569846 6 1 0.478607661228 825
"170" 4 "step_1_no_load" 1 2 1 NA NA 429 NA
"170" 4 "step_2_no_load" 5 6 0.564086293706 6 0 0.478607661228 405
"178" 4 "step_1_no_load" 1 2 2 NA NA 616 NA
"178" 4 "step_2_no_load" 5 6 0.597491569846 6 1 0.564086293706 679
"180" 4 "step_1_no_load" 1 2 1 NA NA 252 NA
"180" 4 "step_2_no_load" 5 6 0.564086293706 6 1 0.597491569846 830
"182" 4 "step_1_no_load" 1 2 2 NA NA 242 NA
"182" 4 "step_2_no_load" 3 4 0.564086293706 4 1 0.597491569846 313
"183" 4 "step_1_no_load" 1 2 2 NA NA 561 NA
"183" 4 "step_2_no_load" 5 6 0.564086293706 5 1 0.478607661228 554
"184" 4 "step_1_no_load" 1 2 2 NA NA 580 NA
"184" 4 "step_2_no_load" 5 6 0.564086293706 5 1 0.597491569846 1191
"187" 4 "step_1_no_load" 1 2 1 NA NA 315 NA
"187" 4 "step_2_no_load" 3 4 0.494597764192 4 0 0.597491569846 1413
"188" 4 "step_1_no_load" 1 2 1 NA NA 238 NA
"188" 4 "step_2_no_load" 3 4 0.494597764192 3 1 0.564086293706 405
"194" 4 "step_1_no_load" 1 2 2 NA NA 640 NA
"194" 4 "step_2_no_load" 5 6 0.564086293706 6 0 0.494597764192 941
"195" 4 "step_1_no_load" 1 2 2 NA NA 502 NA
"195" 4 "step_2_no_load" 3 4 0.564086293706 3 0 0.494597764192 1126
"199" 4 "step_1_no_load" 1 2 1 NA NA 704 NA
"199" 4 "step_2_no_load" 3 4 0.494597764192 3 1 0.597491569846 811
"203" 4 "step_1_no_load" 1 2 2 NA NA 455 NA
"203" 4 "step_2_no_load" 3 4 0.494597764192 4 1 0.597491569846 776
"206" 4 "step_1_no_load" 1 2 2 NA NA 701 NA
"206" 4 "step_2_no_load" 3 4 0.494597764192 4 1 0.478607661228 1307
"207" 4 "step_1_no_load" 1 2 2 NA NA 904 NA
"207" 4 "step_2_no_load" 5 6 0.494597764192 6 0 0.564086293706 1208
