"subjID"	"Trial"	"Stage1"	"Stage2"	"Stay"	"RT"	"PrSSReward"	"transition"	"PrReward"	"PrTransition"
138	17	-1	1	0	714	1	1	-1	-1
138	18	1	-1	1	664	1	1	1	1
138	18	-1	1	1	309	1	1	1	1
138	19	1	-1	1	418	1	1	1	1
138	19	-1	1	1	378	1	1	1	1
138	20	1	-1	1	434	1	-1	-1	1
138	20	-1	1	0	318	1	-1	-1	1
138	21	1	-1	1	324	-1	-1	-1	-1
138	21	-1	1	0	290	-1	-1	-1	-1
138	22	1	-1	1	294	-1	1	1	-1
138	22	-1	1	1	233	-1	1	1	-1
138	23	1	-1	0	384	-1	-1	-1	1
138	23	-1	1	0	346	-1	-1	-1	1
138	24	1	-1	1	360	-1	-1	-1	-1
138	24	-1	1	0	617	-1	-1	-1	-1
138	25	1	-1	1	453	1	-1	1	-1
138	25	-1	1	1	387	1	-1	1	-1
138	26	1	-1	1	359	1	-1	1	-1
138	26	-1	1	1	369	1	-1	1	-1
138	27	1	-1	1	454	1	1	1	-1
138	27	-1	1	1	384	1	1	1	-1
138	28	1	-1	1	313	1	1	1	1
138	28	-1	1	1	486	1	1	1	1
138	29	1	-1	1	345	1	1	1	1
138	29	-1	1	1	948	1	1	1	1
138	30	1	-1	1	278	1	1	1	1
138	30	-1	1	1	467	1	1	1	1
138	31	1	-1	1	253	1	-1	1	1
138	31	-1	1	0	770	1	-1	1	1
138	32	1	-1	1	525	1	1	-1	-1
138	32	-1	1	1	481	1	1	-1	-1
138	33	1	-1	1	620	-1	-1	1	1
138	33	-1	1	0	524	-1	-1	1	1
138	34	1	-1	0	284	-1	1	-1	-1
138	34	-1	1	1	716	-1	1	-1	-1
138	35	1	-1	1	373	1	1	1	1
138	35	-1	1	1	553	1	1	1	1
138	36	1	-1	1	297	1	1	1	1
138	36	-1	1	1	944	1	1	1	1
138	37	1	-1	1	325	1	1	1	1
138	37	-1	1	1	315	1	1	1	1
138	38	1	-1	1	267	-1	1	-1	1
138	38	-1	1	0	418	-1	1	-1	1
138	39	1	-1	1	532	1	-1	1	1
138	39	-1	1	0	526	1	-1	1	1
138	40	1	-1	1	136	1	1	-1	-1
138	40	-1	1	0	394	1	1	-1	-1
138	41	1	-1	0	544	-1	-1	-1	1
138	41	-1	1	0	731	-1	-1	-1	1
138	42	1	-1	1	537	-1	1	1	-1
138	42	-1	1	1	486	-1	1	1	-1
138	43	1	-1	1	367	1	1	1	1
138	43	-1	1	0	713	1	1	1	1
138	44	1	-1	0	211	-1	-1	-1	1
138	44	-1	1	1	869	-1	-1	-1	1
138	45	1	-1	1	901	1	1	1	-1
138	45	-1	1	0	1316	1	1	1	-1
138	46	1	-1	1	406	-1	1	-1	1
138	46	-1	1	1	544	-1	1	-1	1
138	47	1	-1	1	1376	1	-1	1	1
138	47	-1	1	1	1148	1	-1	1	1
138	48	1	-1	1	359	1	-1	1	-1
138	48	-1	1	1	492	1	-1	1	-1
138	49	1	-1	0	338	-1	1	-1	-1
138	49	-1	1	1	436	-1	1	-1	-1
138	50	1	-1	1	345	-1	1	-1	1
138	50	-1	1	0	416	-1	1	-1	1
138	51	1	-1	1	475	-1	1	-1	1
138	51	-1	1	0	527	-1	1	-1	1
138	52	1	-1	0	466	-1	-1	-1	1
138	52	-1	1	1	671	-1	-1	-1	1
138	53	1	-1	1	377	1	1	1	-1
138	53	-1	1	1	1413	1	1	1	-1
138	54	1	-1	1	448	1	1	1	1
138	54	-1	1	1	815	1	1	1	1
138	55	1	-1	1	424	1	-1	-1	1
138	55	-1	1	1	695	1	-1	-1	1
138	56	1	-1	1	353	-1	1	1	-1
138	56	-1	1	1	826	-1	1	1	-1
138	57	1	-1	1	315	-1	1	-1	1
138	57	-1	1	1	555	-1	1	-1	1
138	58	1	-1	0	757	1	1	-1	1
138	58	-1	1	1	435	1	1	-1	1
138	59	1	-1	1	865	-1	1	-1	1
138	59	-1	1	0	538	-1	1	-1	1
138	60	1	-1	1	595	1	1	1	1
138	60	-1	1	1	407	1	1	1	1
138	61	1	-1	1	426	-1	1	-1	1
138	61	-1	1	0	398	-1	1	-1	1
138	62	1	-1	0	282	-1	-1	-1	1
138	62	-1	1	1	240	-1	-1	-1	1
138	63	1	-1	1	616	-1	1	1	-1
138	63	-1	1	1	500	-1	1	1	-1
138	64	1	-1	1	356	1	1	1	1
138	64	-1	1	1	409	1	1	1	1
138	65	1	-1	1	459	1	-1	-1	1
138	65	-1	1	0	491	1	-1	-1	1
138	66	1	-1	0	444	1	1	1	-1
138	66	-1	1	0	494	1	1	1	-1
138	67	1	-1	0	360	-1	1	1	1
138	67	-1	1	1	1270	-1	1	1	1
138	68	1	-1	1	1162	1	1	1	1
138	68	-1	1	1	399	1	1	1	1
138	69	1	-1	1	380	1	-1	1	1
138	69	-1	1	1	387	1	-1	1	1
138	70	1	-1	1	367	1	1	1	-1
138	70	-1	1	1	1365	1	1	1	-1
138	71	1	-1	1	424	1	1	1	1
138	71	-1	1	1	638	1	1	1	1
138	72	1	-1	1	673	1	1	1	1
138	72	-1	1	1	1202	1	1	1	1
138	73	1	-1	1	452	1	1	1	1
138	73	-1	1	1	590	1	1	1	1
138	74	1	-1	1	304	1	-1	1	1
138	74	-1	1	1	446	1	-1	1	1
138	77	1	-1	1	1232	-1	-1	-1	1
138	77	-1	1	0	841	-1	-1	-1	1
138	78	1	-1	1	348	1	1	1	-1
138	78	-1	1	1	1364	1	1	1	-1
138	79	1	-1	1	370	1	1	1	1
138	79	-1	1	0	637	1	1	1	1
138	80	1	-1	1	560	1	1	1	1
138	80	-1	1	1	396	1	1	1	1
138	81	1	-1	1	470	1	1	1	1
138	81	-1	1	1	382	1	1	1	1
138	82	1	-1	1	417	1	-1	1	1
138	82	-1	1	0	796	1	-1	1	1
138	83	1	-1	1	362	1	1	-1	-1
138	83	-1	1	1	393	1	1	-1	-1
138	84	1	-1	1	391	-1	1	-1	1
138	84	-1	1	0	375	-1	1	-1	1
138	85	1	-1	1	370	1	1	1	1
138	85	-1	1	0	520	1	1	1	1
138	86	1	-1	1	414	1	1	1	1
138	86	-1	1	0	397	1	1	1	1
138	87	1	-1	1	383	-1	-1	1	1
138	87	-1	1	0	222	-1	-1	1	1
138	88	1	-1	1	384	1	1	1	-1
138	88	-1	1	1	269	1	1	1	-1
138	89	1	-1	1	378	1	1	1	1
138	89	-1	1	0	437	1	1	1	1
138	90	1	-1	1	315	-1	1	-1	1
138	90	-1	1	0	362	-1	1	-1	1
138	91	1	-1	0	345	1	1	-1	1
138	91	-1	1	0	605	1	1	-1	1
138	92	1	-1	1	470	-1	1	-1	1
138	92	-1	1	1	451	-1	1	-1	1
138	95	1	-1	1	643	-1	1	-1	1
138	95	-1	1	1	420	-1	1	-1	1
138	96	1	-1	1	332	-1	-1	-1	1
138	96	-1	1	0	318	-1	-1	-1	1
138	97	1	-1	1	614	1	-1	1	-1
138	97	-1	1	1	485	1	-1	1	-1
138	98	1	-1	1	367	1	-1	1	-1
138	98	-1	1	1	481	1	-1	1	-1
138	99	1	-1	1	541	-1	1	-1	-1
138	99	-1	1	1	425	-1	1	-1	-1
138	100	1	-1	1	376	-1	1	-1	1
138	100	-1	1	0	425	-1	1	-1	1
138	101	1	-1	0	423	-1	-1	-1	1
138	101	-1	1	0	677	-1	-1	-1	1
138	102	1	-1	1	394	-1	1	-1	-1
138	102	-1	1	0	441	-1	1	-1	-1
138	103	1	-1	1	402	-1	-1	-1	1
138	103	-1	1	0	432	-1	-1	-1	1
138	104	1	-1	1	410	-1	1	-1	-1
138	104	-1	1	1	415	-1	1	-1	-1
138	105	1	-1	1	524	-1	-1	-1	1
138	105	-1	1	1	384	-1	-1	-1	1
138	106	1	-1	1	550	-1	-1	-1	-1
138	106	-1	1	0	356	-1	-1	-1	-1
138	107	1	-1	1	296	-1	1	-1	-1
138	107	-1	1	1	417	-1	1	-1	-1
138	108	1	-1	1	374	1	1	1	1
138	108	-1	1	1	423	1	1	1	1
138	109	1	-1	1	402	1	1	1	1
138	109	-1	1	1	450	1	1	1	1
138	110	1	-1	1	322	-1	-1	1	1
138	110	-1	1	1	292	-1	-1	1	1
138	111	1	-1	1	420	1	1	1	-1
138	111	-1	1	1	792	1	1	1	-1
138	112	1	-1	1	437	1	1	1	1
138	112	-1	1	0	625	1	1	1	1
138	113	1	-1	1	463	-1	1	-1	1
138	113	-1	1	0	257	-1	1	-1	1
138	114	1	-1	1	481	1	-1	-1	1
138	114	-1	1	1	537	1	-1	-1	1
138	115	1	-1	1	297	1	-1	1	-1
138	115	-1	1	1	506	1	-1	1	-1
138	116	1	-1	1	343	-1	1	-1	-1
138	116	-1	1	1	1157	-1	1	-1	-1
138	117	1	-1	1	452	1	1	1	1
138	117	-1	1	1	1444	1	1	1	1
138	118	1	-1	1	443	1	1	1	1
138	118	-1	1	1	569	1	1	1	1
138	119	1	-1	1	443	1	1	1	1
138	119	-1	1	1	691	1	1	1	1
138	120	1	-1	1	483	1	1	1	1
138	120	-1	1	1	468	1	1	1	1
138	121	1	-1	1	1010	-1	1	-1	1
138	121	-1	1	1	534	-1	1	-1	1
138	122	1	-1	1	464	1	1	1	1
138	122	-1	1	1	594	1	1	1	1
138	123	1	-1	1	606	-1	-1	1	1
138	123	-1	1	1	365	-1	-1	1	1
138	124	1	-1	1	573	1	1	-1	-1
138	124	-1	1	1	438	1	1	-1	-1
138	125	1	-1	1	356	-1	1	-1	1
138	125	-1	1	0	521	-1	1	-1	1
138	126	1	-1	1	454	1	1	1	1
138	126	-1	1	0	344	1	1	1	1
138	127	1	-1	1	337	-1	-1	1	1
138	127	-1	1	0	557	-1	-1	1	1
138	128	1	-1	1	392	1	1	-1	-1
138	128	-1	1	1	384	1	1	-1	-1
138	129	1	-1	1	539	-1	-1	1	1
138	129	-1	1	0	420	-1	-1	1	1
138	130	1	-1	1	386	1	-1	1	-1
138	130	-1	1	1	653	1	-1	1	-1
138	131	1	-1	1	401	1	1	-1	-1
138	131	-1	1	0	1168	1	1	-1	-1
138	132	1	-1	1	541	1	1	1	1
138	132	-1	1	0	539	1	1	1	1
138	133	1	-1	1	424	-1	-1	-1	1
138	133	-1	1	1	428	-1	-1	-1	1
138	134	1	-1	1	508	-1	1	-1	-1
138	134	-1	1	0	596	-1	1	-1	-1
138	135	1	-1	1	832	1	1	1	1
138	135	-1	1	0	395	1	1	1	1
138	136	1	-1	1	508	1	1	1	1
138	136	-1	1	1	701	1	1	1	1
138	137	1	-1	1	412	-1	1	-1	1
138	137	-1	1	1	671	-1	1	-1	1
138	138	1	-1	1	491	1	1	1	1
138	138	-1	1	1	670	1	1	1	1
138	139	1	-1	1	414	-1	-1	1	1
138	139	-1	1	0	1243	-1	-1	1	1
138	140	1	-1	1	307	1	1	-1	-1
138	140	-1	1	1	505	1	1	-1	-1
138	141	1	-1	1	441	1	1	1	1
138	141	-1	1	1	358	1	1	1	1
138	143	1	-1	1	336	-1	1	-1	1
138	143	-1	1	1	489	-1	1	-1	1
138	144	1	-1	1	452	1	1	1	1
138	144	-1	1	1	569	1	1	1	1
138	145	1	-1	1	411	1	1	1	1
138	145	-1	1	1	365	1	1	1	1
138	146	1	-1	1	364	-1	-1	1	1
138	146	-1	1	0	445	-1	-1	1	1
138	147	1	-1	1	344	1	1	-1	-1
138	147	-1	1	1	466	1	1	-1	-1
138	148	1	-1	1	388	-1	-1	1	1
138	148	-1	1	1	791	-1	-1	1	1
138	149	1	-1	1	489	-1	-1	-1	-1
138	149	-1	1	1	574	-1	-1	-1	-1
138	150	1	-1	1	1460	1	1	-1	-1
138	150	-1	1	0	888	1	1	-1	-1
138	151	1	-1	1	659	1	1	1	1
138	151	-1	1	1	490	1	1	1	1
138	153	1	-1	1	408	1	1	1	1
138	153	-1	1	1	366	1	1	1	1
138	154	1	-1	1	418	-1	-1	1	1
138	154	-1	1	0	366	-1	-1	1	1
138	155	1	-1	1	410	-1	-1	-1	-1
138	155	-1	1	0	346	-1	-1	-1	-1
138	156	1	-1	1	633	1	-1	1	-1
138	156	-1	1	1	538	1	-1	1	-1
138	157	1	-1	1	482	-1	-1	-1	-1
138	157	-1	1	1	366	-1	-1	-1	-1
138	158	1	-1	1	520	1	1	-1	-1
138	158	-1	1	1	417	1	1	-1	-1
138	159	1	-1	1	490	-1	1	-1	1
138	159	-1	1	0	549	-1	1	-1	1
138	162	1	-1	1	674	-1	1	1	1
138	162	-1	1	1	527	-1	1	1	1
138	163	1	-1	1	570	-1	1	-1	1
138	163	-1	1	1	524	-1	1	-1	1
138	164	1	-1	1	493	1	1	1	1
138	164	-1	1	1	284	1	1	1	1
138	165	1	-1	1	708	-1	1	-1	1
138	165	-1	1	1	369	-1	1	-1	1
138	166	1	-1	1	403	1	1	1	1
138	166	-1	1	1	541	1	1	1	1
138	167	1	-1	1	368	1	1	1	1
138	167	-1	1	0	668	1	1	1	1
138	168	1	-1	1	471	-1	-1	1	1
138	168	-1	1	1	719	-1	-1	1	1
138	169	1	-1	1	1288	1	1	1	-1
138	169	-1	1	1	468	1	1	1	-1
138	170	1	-1	1	595	-1	1	-1	1
138	170	-1	1	0	426	-1	1	-1	1
138	171	1	-1	1	403	-1	1	-1	1
138	171	-1	1	1	481	-1	1	-1	1
138	172	1	-1	1	559	1	1	1	1
138	172	-1	1	0	571	1	1	1	1
138	175	1	-1	1	959	-1	1	-1	-1
138	175	-1	1	1	389	-1	1	-1	-1
138	176	1	-1	1	361	-1	1	-1	1
138	176	-1	1	0	389	-1	1	-1	1
138	177	1	-1	1	610	1	-1	-1	1
138	177	-1	1	1	274	1	-1	-1	1
138	178	1	-1	1	158	-1	1	-1	-1
138	178	-1	1	0	341	-1	1	-1	-1
138	179	1	-1	1	493	-1	-1	-1	1
138	179	-1	1	0	997	-1	-1	-1	1
138	180	1	-1	1	407	-1	1	-1	-1
138	180	-1	1	0	457	-1	1	-1	-1
138	181	1	-1	1	625	-1	-1	-1	1
138	181	-1	1	0	784	-1	-1	-1	1
138	182	1	-1	1	569	1	-1	1	-1
138	182	-1	1	1	512	1	-1	1	-1
138	183	1	-1	1	649	1	-1	1	-1
138	183	-1	1	1	393	1	-1	1	-1
138	184	1	-1	1	539	-1	1	-1	-1
138	184	-1	1	1	957	-1	1	-1	-1
138	185	1	-1	0	342	-1	1	-1	1
138	185	-1	1	1	760	-1	1	-1	1
138	186	1	-1	1	356	-1	1	-1	1
138	186	-1	1	0	380	-1	1	-1	1
138	187	1	-1	1	465	-1	1	-1	1
138	187	-1	1	0	407	-1	1	-1	1
138	188	1	-1	1	474	-1	-1	-1	1
138	188	-1	1	1	333	-1	-1	-1	1
138	189	1	-1	1	292	-1	-1	-1	-1
138	189	-1	1	0	286	-1	-1	-1	-1
138	190	1	-1	1	722	-1	-1	-1	-1
138	190	-1	1	0	368	-1	-1	-1	-1
138	191	1	-1	1	414	-1	1	1	-1
138	191	-1	1	1	424	-1	1	1	-1
138	192	1	-1	1	318	1	-1	-1	1
138	192	-1	1	1	453	1	-1	-1	1
138	193	1	-1	1	283	-1	1	1	-1
138	193	-1	1	1	494	-1	1	1	-1
138	194	1	-1	1	227	1	1	1	1
138	194	-1	1	1	732	1	1	1	1
138	195	1	-1	1	293	1	-1	1	1
138	195	-1	1	0	559	1	-1	1	1
138	196	1	-1	1	312	1	1	1	-1
138	196	-1	1	1	199	1	1	1	-1
138	197	1	-1	1	376	-1	1	-1	1
138	197	-1	1	1	477	-1	1	-1	1
138	198	1	-1	1	279	-1	1	-1	1
138	198	-1	1	1	388	-1	1	-1	1
138	199	1	-1	1	456	1	-1	1	1
138	199	-1	1	0	395	1	-1	1	1
138	200	1	-1	1	365	1	1	1	-1
138	200	-1	1	1	502	1	1	1	-1
139	1	1	-1	NA	644	NA	1	NA	NA
139	1	-1	1	NA	361	NA	1	NA	NA
139	2	1	-1	1	6	-1	1	-1	1
139	2	-1	1	0	187	-1	1	-1	1
139	3	1	-1	0	0	NA	1	1	1
139	3	-1	1	0	69	NA	1	1	1
139	4	1	-1	1	481	-1	1	-1	1
139	4	-1	1	0	433	-1	1	-1	1
139	5	1	-1	0	7	1	1	1	1
139	5	-1	1	1	99	1	1	1	1
139	6	1	-1	1	123	1	1	1	1
139	6	-1	1	1	171	1	1	1	1
139	7	1	-1	0	104	-1	-1	-1	1
139	7	-1	1	1	319	-1	-1	-1	1
139	8	1	-1	1	246	1	1	1	-1
139	8	-1	1	0	4	1	1	1	-1
139	9	1	-1	1	252	-1	1	-1	1
139	9	-1	1	1	49	-1	1	-1	1
139	10	1	-1	0	8	1	1	-1	1
139	10	-1	1	1	140	1	1	-1	1
139	11	1	-1	1	120	1	1	1	1
139	11	-1	1	1	22	1	1	1	1
139	12	1	-1	1	108	-1	-1	1	1
139	12	-1	1	0	4	-1	-1	1	1
139	13	1	-1	1	11	1	-1	1	-1
139	13	-1	1	1	20	1	-1	1	-1
139	14	1	-1	0	122	1	-1	-1	-1
139	14	-1	1	0	454	1	-1	-1	-1
139	15	1	-1	1	426	-1	1	-1	-1
139	15	-1	1	1	312	-1	1	-1	-1
139	16	1	-1	1	281	1	1	1	1
139	16	-1	1	1	166	1	1	1	1
139	17	1	-1	0	379	-1	-1	-1	1
139	17	-1	1	1	3	-1	-1	-1	1
139	18	1	-1	1	343	-1	1	1	-1
139	18	-1	1	0	180	-1	1	1	-1
139	19	1	-1	1	61	1	1	1	1
139	19	-1	1	1	133	1	1	1	1
139	20	1	-1	1	137	-1	1	-1	1
139	20	-1	1	1	9	-1	1	-1	1
139	21	1	-1	1	14	1	-1	1	1
139	21	-1	1	0	36	1	-1	1	1
139	22	1	-1	1	21	1	1	-1	-1
139	22	-1	1	1	4	1	1	-1	-1
139	23	1	-1	1	11	-1	-1	1	1
139	23	-1	1	0	110	-1	-1	1	1
139	24	1	-1	1	10	1	1	-1	-1
139	24	-1	1	1	103	1	1	-1	-1
139	25	1	-1	1	6	-1	1	-1	1
139	25	-1	1	1	66	-1	1	-1	1
139	26	1	-1	1	111	-1	1	-1	1
139	26	-1	1	0	293	-1	1	-1	1
139	27	1	-1	1	8	-1	-1	-1	1
139	27	-1	1	1	77	-1	-1	-1	1
139	28	1	-1	1	59	-1	1	1	-1
139	28	-1	1	0	150	-1	1	1	-1
139	29	1	-1	0	9	1	1	-1	1
139	29	-1	1	1	314	1	1	-1	1
139	30	1	-1	1	94	-1	1	-1	1
139	30	-1	1	0	154	-1	1	-1	1
139	31	1	-1	0	74	-1	1	-1	1
139	31	-1	1	1	169	-1	1	-1	1
139	32	1	-1	1	103	-1	-1	1	1
139	32	-1	1	0	124	-1	-1	1	1
139	33	1	-1	1	59	1	1	-1	-1
139	33	-1	1	1	252	1	1	-1	-1
139	34	1	-1	1	266	-1	1	-1	1
139	34	-1	1	1	157	-1	1	-1	1
139	35	1	-1	0	4	-1	-1	-1	1
139	35	-1	1	0	215	-1	-1	-1	1
139	36	1	-1	1	14	-1	1	-1	-1
139	36	-1	1	0	143	-1	1	-1	-1
139	37	1	-1	1	33	1	1	1	1
139	37	-1	1	1	144	1	1	1	1
139	38	1	-1	0	140	-1	1	-1	1
139	38	-1	1	1	148	-1	1	-1	1
139	39	1	-1	0	146	-1	1	-1	1
139	39	-1	1	1	109	-1	1	-1	1
139	40	1	-1	1	104	-1	-1	1	1
139	40	-1	1	1	171	-1	-1	1	1
139	41	1	-1	1	45	1	1	1	-1
139	41	-1	1	1	153	1	1	1	-1
139	42	1	-1	1	11	-1	1	-1	1
139	42	-1	1	1	91	-1	1	-1	1
139	43	1	-1	1	11	1	-1	1	1
139	43	-1	1	1	170	1	-1	1	1
139	44	1	-1	1	11	1	1	1	-1
139	44	-1	1	1	192	1	1	1	-1
139	45	1	-1	1	121	1	1	1	1
139	45	-1	1	1	0	1	1	1	1
139	46	1	-1	1	44	1	-1	1	1
139	46	-1	1	1	35	1	-1	1	1
139	47	1	-1	1	48	1	1	1	-1
139	47	-1	1	1	78	1	1	1	-1
139	48	1	-1	0	559	1	1	-1	1
139	48	-1	1	0	156	1	1	-1	1
139	49	1	-1	1	48	-1	-1	1	1
139	49	-1	1	0	20	-1	-1	1	1
139	50	1	-1	1	55	1	1	-1	-1
139	50	-1	1	1	755	1	1	-1	-1
139	51	1	-1	1	17	-1	-1	1	1
139	51	-1	1	0	477	-1	-1	1	1
139	52	1	-1	1	16	1	1	-1	-1
139	52	-1	1	1	24	1	1	-1	-1
139	53	1	-1	1	60	-1	1	-1	1
139	53	-1	1	1	146	-1	1	-1	1
139	54	1	-1	1	71	-1	-1	1	1
139	54	-1	1	0	11	-1	-1	1	1
139	55	1	-1	1	23	1	1	1	-1
139	55	-1	1	1	192	1	1	1	-1
139	56	1	-1	1	15	1	1	1	1
139	56	-1	1	1	130	1	1	1	1
139	57	1	-1	1	64	1	-1	-1	1
139	57	-1	1	1	106	1	-1	-1	1
139	58	1	-1	0	484	-1	1	-1	-1
139	58	-1	1	0	508	-1	1	-1	-1
139	59	1	-1	0	121	-1	1	-1	1
139	59	-1	1	0	179	-1	1	-1	1
139	60	1	-1	0	640	-1	-1	-1	1
139	60	-1	1	1	211	-1	-1	-1	1
139	61	1	-1	1	52	-1	1	1	-1
139	61	-1	1	1	130	-1	1	1	-1
139	62	1	-1	0	208	1	1	-1	1
139	62	-1	1	1	255	1	1	-1	1
139	63	1	-1	1	16	1	1	1	1
139	63	-1	1	1	232	1	1	1	1
139	64	1	-1	1	366	-1	-1	1	1
139	64	-1	1	1	270	-1	-1	1	1
139	65	1	-1	0	10	1	1	1	-1
139	65	-1	1	1	193	1	1	1	-1
139	66	1	-1	1	10	1	1	1	1
139	66	-1	1	1	131	1	1	1	1
139	67	1	-1	0	14	-1	-1	-1	1
139	67	-1	1	0	10	-1	-1	-1	1
139	68	1	-1	1	511	-1	-1	-1	-1
139	68	-1	1	1	313	-1	-1	-1	-1
139	69	1	-1	0	326	1	1	1	-1
139	69	-1	1	1	361	1	1	1	-1
139	70	1	-1	1	5	-1	1	-1	1
139	70	-1	1	1	246	-1	1	-1	1
139	71	1	-1	1	272	1	-1	1	1
139	71	-1	1	0	273	1	-1	1	1
139	72	1	-1	0	90	1	1	1	-1
139	72	-1	1	1	0	1	1	1	-1
139	73	1	-1	0	291	1	1	-1	1
139	73	-1	1	1	333	1	1	-1	1
139	74	1	-1	1	296	1	1	1	1
139	74	-1	1	1	325	1	1	1	1
139	75	1	-1	1	356	-1	-1	1	1
139	75	-1	1	1	417	-1	-1	1	1
139	76	1	-1	1	353	1	1	1	-1
139	76	-1	1	1	734	1	1	1	-1
139	77	1	-1	1	33	1	-1	1	1
139	77	-1	1	1	253	1	-1	1	1
139	78	1	-1	1	313	1	1	-1	-1
139	78	-1	1	1	587	1	1	-1	-1
139	79	1	-1	0	774	-1	1	-1	1
139	79	-1	1	0	384	-1	1	-1	1
139	80	1	-1	1	378	1	1	1	1
139	80	-1	1	1	324	1	1	1	1
139	83	1	-1	1	150	-1	1	1	1
139	83	-1	1	0	151	-1	1	1	1
139	84	1	-1	1	289	-1	-1	-1	1
139	84	-1	1	1	96	-1	-1	-1	1
139	85	1	-1	1	68	-1	1	1	-1
139	85	-1	1	1	31	-1	1	1	-1
139	86	1	-1	1	102	1	1	1	1
139	86	-1	1	1	186	1	1	1	1
139	87	1	-1	1	15	1	1	1	1
139	87	-1	1	1	58	1	1	1	1
139	88	1	-1	0	0	1	1	-1	1
139	88	-1	1	1	312	1	1	-1	1
139	89	1	-1	1	38	-1	-1	1	1
139	89	-1	1	1	295	-1	-1	1	1
139	90	1	-1	1	107	1	1	-1	-1
139	90	-1	1	0	20	1	1	-1	-1
139	91	1	-1	0	338	-1	1	1	1
139	91	-1	1	0	240	-1	1	1	1
139	92	1	-1	1	290	1	-1	1	1
139	92	-1	1	1	303	1	-1	1	1
139	93	1	-1	0	13	1	1	1	-1
139	93	-1	1	1	156	1	1	1	-1
139	94	1	-1	0	273	1	1	-1	1
139	94	-1	1	1	213	1	1	-1	1
139	95	1	-1	1	432	-1	-1	1	1
139	95	-1	1	1	49	-1	-1	1	1
139	96	1	-1	1	406	1	-1	1	-1
139	96	-1	1	1	310	1	-1	1	-1
139	97	1	-1	1	397	1	1	1	-1
139	97	-1	1	1	288	1	1	1	-1
139	98	1	-1	1	412	1	1	1	1
139	98	-1	1	1	333	1	1	1	1
139	99	1	-1	1	343	1	1	1	1
139	99	-1	1	1	309	1	1	1	1
139	100	1	-1	0	326	1	1	-1	1
139	100	-1	1	1	97	1	1	-1	1
139	101	1	-1	0	648	-1	1	-1	1
139	101	-1	1	0	302	-1	1	-1	1
139	102	1	-1	0	303	-1	1	-1	1
139	102	-1	1	0	508	-1	1	-1	1
139	103	1	-1	0	566	-1	1	-1	1
139	103	-1	1	1	361	-1	1	-1	1
139	104	1	-1	1	360	-1	-1	-1	1
139	104	-1	1	0	496	-1	-1	-1	1
139	105	1	-1	0	107	1	1	1	-1
139	105	-1	1	1	77	1	1	1	-1
139	106	1	-1	1	53	1	1	1	1
139	106	-1	1	1	231	1	1	1	1
139	107	1	-1	1	142	1	1	1	1
139	107	-1	1	1	105	1	1	1	1
139	108	1	-1	1	25	-1	-1	1	1
139	108	-1	1	0	120	-1	-1	1	1
139	109	1	-1	1	90	1	-1	1	-1
139	109	-1	1	1	81	1	-1	1	-1
139	110	1	-1	1	309	1	1	-1	-1
139	110	-1	1	1	333	1	1	-1	-1
139	111	1	-1	0	550	-1	-1	-1	1
139	111	-1	1	0	1154	-1	-1	-1	1
139	112	1	-1	1	11	-1	1	1	-1
139	112	-1	1	0	10	-1	1	1	-1
139	113	1	-1	0	294	-1	-1	-1	1
139	113	-1	1	1	321	-1	-1	-1	1
139	114	1	-1	1	0	1	-1	1	-1
139	114	-1	1	1	101	1	-1	1	-1
139	115	1	-1	0	244	1	1	1	-1
139	115	-1	1	1	0	1	1	1	-1
139	116	1	-1	1	107	1	-1	-1	1
139	116	-1	1	1	145	1	-1	-1	1
139	117	1	-1	1	100	1	-1	1	-1
139	117	-1	1	1	169	1	-1	1	-1
139	118	1	-1	1	341	-1	1	1	-1
139	118	-1	1	1	0	-1	1	1	-1
139	119	1	-1	0	732	1	1	-1	1
139	119	-1	1	1	470	1	1	-1	1
139	120	1	-1	1	333	1	1	1	1
139	120	-1	1	1	527	1	1	1	1
139	121	1	-1	0	738	-1	1	-1	1
139	121	-1	1	0	437	-1	1	-1	1
139	122	1	-1	0	297	-1	-1	-1	1
139	122	-1	1	1	273	-1	-1	-1	1
139	123	1	-1	1	369	-1	1	-1	-1
139	123	-1	1	0	358	-1	1	-1	-1
139	124	1	-1	0	330	-1	1	-1	1
139	124	-1	1	0	612	-1	1	-1	1
139	125	1	-1	0	446	-1	-1	-1	1
139	125	-1	1	1	321	-1	-1	-1	1
139	126	1	-1	1	339	-1	1	1	-1
139	126	-1	1	0	381	-1	1	1	-1
139	127	1	-1	0	24	1	1	-1	1
139	127	-1	1	1	205	1	1	-1	1
139	128	1	-1	1	15	-1	1	-1	1
139	128	-1	1	1	72	-1	1	-1	1
139	129	1	-1	1	424	-1	1	-1	1
139	129	-1	1	0	372	-1	1	-1	1
139	130	1	-1	1	295	-1	-1	1	1
139	130	-1	1	0	227	-1	-1	1	1
139	131	1	-1	0	55	1	1	1	-1
139	131	-1	1	1	28	1	1	1	-1
139	132	1	-1	0	296	1	1	-1	1
139	132	-1	1	1	298	1	1	-1	1
139	133	1	-1	1	266	1	1	1	1
139	133	-1	1	1	422	1	1	1	1
139	134	1	-1	1	255	-1	-1	-1	1
139	134	-1	1	1	376	-1	-1	-1	1
139	135	1	-1	1	609	-1	1	-1	-1
139	135	-1	1	0	556	-1	1	-1	-1
139	136	1	-1	1	296	-1	-1	-1	1
139	136	-1	1	0	825	-1	-1	-1	1
