"NS" "Trial" "Resp" "Reward" "Transition" "PrReward" "PrTransition" "Stay"
"178" 22 2 -1 1 1 1 0
"178" 23 2 -1 -1 -1 1 1
"178" 24 2 -1 1 -1 -1 1
"178" 25 1 -1 1 -1 1 0
"178" 26 1 -1 1 -1 1 1
"178" 27 2 1 -1 -1 1 0
"178" 28 2 -1 1 1 -1 1
"178" 29 1 1 1 -1 1 0
"178" 30 2 1 1 1 1 0
"178" 31 1 -1 -1 1 1 0
"178" 32 2 -1 1 -1 -1 0
"178" 33 2 1 1 -1 1 1
"178" 34 1 1 1 1 1 0
"178" 35 1 1 1 1 1 1
"178" 36 1 1 1 1 1 1
"178" 37 2 -1 1 1 1 0
"178" 38 2 -1 1 -1 1 1
"178" 39 1 -1 1 -1 1 0
"178" 40 1 1 1 -1 1 1
"178" 41 1 -1 1 1 1 1
"178" 42 2 -1 1 -1 1 0
"178" 43 2 1 1 -1 1 1
"178" 44 2 -1 -1 1 1 1
"178" 45 1 1 -1 -1 -1 0
"178" 46 1 1 1 1 -1 1
"178" 47 1 -1 1 1 1 1
"178" 48 1 1 -1 -1 1 1
"178" 49 1 1 1 1 -1 1
"178" 50 1 1 1 1 1 1
"178" 51 1 1 1 1 1 1
"178" 52 1 -1 -1 1 1 1
"178" 53 1 -1 1 -1 -1 1
"178" 54 1 -1 1 -1 1 1
"178" 55 1 -1 -1 -1 1 1
"178" 56 2 -1 -1 -1 -1 0
"178" 57 2 1 1 -1 -1 1
"178" 58 2 1 1 1 1 1
"178" 59 2 -1 1 1 1 1
"178" 60 1 -1 -1 -1 1 0
"178" 61 1 -1 1 -1 -1 1
"178" 62 2 -1 -1 -1 1 0
"178" 63 1 1 -1 -1 -1 0
"178" 64 1 -1 1 1 -1 1
"178" 65 2 1 1 -1 1 0
"178" 66 1 -1 1 1 1 0
"178" 67 1 -1 1 -1 1 1
"178" 68 2 1 1 -1 1 0
"178" 69 2 -1 1 1 1 1
"178" 70 1 1 -1 -1 1 0
"178" 71 1 -1 1 1 -1 1
"178" 72 1 1 1 -1 1 1
"178" 73 1 1 1 1 1 1
"178" 74 2 1 1 1 1 0
"178" 75 2 1 1 1 1 1
"178" 76 2 1 1 1 1 1
"178" 77 1 -1 -1 1 1 0
"178" 78 2 -1 1 -1 -1 0
"178" 80 2 -1 1 1 1 1
"178" 81 2 -1 1 -1 1 1
"178" 82 1 -1 -1 -1 1 0
"178" 83 1 1 1 -1 -1 1
"178" 84 1 1 -1 1 1 1
"178" 85 1 -1 1 1 -1 1
"178" 86 2 1 -1 -1 1 0
"178" 87 2 1 1 1 -1 1
"178" 88 2 -1 1 1 1 1
"178" 89 1 1 1 -1 1 0
"178" 90 1 -1 1 1 1 1
"178" 91 2 -1 -1 -1 1 0
"178" 92 1 1 1 -1 -1 0
"178" 93 1 1 1 1 1 1
"178" 94 1 -1 1 1 1 1
"178" 95 2 -1 1 -1 1 0
"178" 96 2 1 1 -1 1 1
"178" 97 2 1 1 1 1 1
"178" 98 2 1 1 1 1 1
"178" 99 2 -1 -1 1 1 1
"178" 100 1 1 -1 -1 -1 0
"178" 101 1 -1 1 1 -1 1
"178" 102 2 -1 -1 -1 1 0
"178" 103 1 1 1 -1 -1 0
"178" 104 1 1 -1 1 1 1
"178" 105 1 1 1 1 -1 1
"178" 106 1 -1 1 1 1 1
"178" 107 1 -1 1 -1 1 1
"178" 108 2 -1 1 -1 1 0
"178" 109 2 -1 -1 -1 1 1
"178" 110 1 1 1 -1 -1 0
"178" 111 1 1 -1 1 1 1
"178" 112 1 1 1 1 -1 1
"178" 113 1 -1 -1 1 1 1
"178" 114 1 1 1 -1 -1 1
"178" 115 1 1 1 1 1 1
"178" 116 1 1 1 1 1 1
"178" 117 1 -1 1 1 1 1
"178" 118 1 1 1 -1 1 1
"178" 119 1 -1 -1 1 1 1
"178" 120 2 -1 1 -1 -1 0
"178" 121 2 -1 -1 -1 1 1
"178" 122 1 1 1 -1 -1 0
"178" 123 1 -1 1 1 1 1
"178" 124 2 -1 1 -1 1 0
"178" 125 2 1 -1 -1 1 1
"178" 126 2 1 1 1 -1 1
"178" 127 2 1 1 1 1 1
"178" 128 2 -1 1 1 1 1
"178" 129 1 -1 1 -1 1 0
"178" 130 1 -1 -1 -1 1 1
"178" 131 2 1 1 -1 -1 0
"178" 132 1 -1 1 1 1 0
"178" 133 2 1 1 -1 1 0
"178" 134 2 -1 -1 1 1 1
"178" 136 1 1 1 -1 -1 0
"178" 137 1 1 1 1 1 1
"178" 138 2 -1 -1 1 1 0
"178" 139 1 1 1 -1 -1 0
"178" 140 1 1 1 1 1 1
"178" 141 1 -1 -1 1 1 1
"178" 142 2 1 -1 -1 -1 0
"178" 143 2 1 1 1 -1 1
"178" 145 1 1 1 1 1 0
"178" 146 1 -1 -1 1 1 1
"178" 147 1 -1 1 -1 -1 1
"178" 148 2 -1 1 -1 1 0
"178" 149 2 1 -1 -1 1 1
"178" 150 2 -1 -1 1 -1 1
"178" 151 1 -1 -1 -1 -1 0
"178" 152 1 1 -1 -1 -1 1
"178" 153 1 1 1 1 -1 1
"178" 154 1 -1 -1 1 1 1
"178" 155 2 1 1 -1 -1 0
"178" 156 2 -1 -1 1 1 1
"178" 157 1 -1 1 -1 -1 0
"178" 158 2 -1 1 -1 1 0
"178" 159 2 -1 1 -1 1 1
"178" 160 1 1 1 -1 1 0
"178" 161 1 1 1 1 1 1
"178" 162 1 1 1 1 1 1
"178" 163 1 -1 1 1 1 1
"178" 164 2 1 1 -1 1 0
"178" 165 2 -1 1 1 1 1
"178" 166 1 1 1 -1 1 0
"178" 167 1 1 1 1 1 1
"178" 168 1 1 -1 1 1 1
"178" 169 1 -1 1 1 -1 1
"178" 170 1 1 -1 -1 1 1
"178" 171 1 1 -1 1 -1 1
"178" 172 1 -1 1 1 -1 1
"178" 173 1 -1 -1 -1 1 1
"178" 175 1 1 -1 -1 1 0
"180" 11 1 -1 1 -1 1 1
"180" 12 1 1 -1 -1 1 1
"180" 13 2 1 1 1 -1 0
"180" 14 1 1 1 1 1 0
"180" 15 1 1 1 1 1 1
"180" 16 2 1 1 1 1 0
"180" 17 1 1 1 1 1 0
"180" 18 2 1 1 1 1 0
"180" 19 1 1 -1 1 1 0
"180" 20 2 1 1 1 -1 0
"180" 21 1 -1 1 1 1 0
"180" 22 2 -1 1 -1 1 0
"180" 23 1 1 1 -1 1 0
"180" 24 2 1 1 1 1 0
"180" 25 1 -1 1 1 1 0
"180" 26 2 -1 -1 -1 1 0
"180" 27 2 -1 -1 -1 -1 1
"180" 28 2 -1 1 -1 -1 1
"180" 29 1 1 -1 -1 1 0
"180" 30 1 -1 1 1 -1 1
"180" 31 2 1 1 -1 1 0
"180" 32 1 1 1 1 1 0
"180" 33 1 -1 1 1 1 1
"180" 34 2 -1 1 -1 1 0
"180" 35 1 -1 -1 -1 1 0
"180" 36 2 1 1 -1 -1 0
"180" 37 2 -1 1 1 1 1
"180" 38 1 -1 -1 -1 1 0
"180" 39 1 -1 -1 -1 -1 1
"180" 40 1 1 1 -1 -1 1
"180" 41 1 -1 1 1 1 1
"180" 42 2 1 1 -1 1 0
"180" 43 2 1 1 1 1 1
"180" 44 2 -1 -1 1 1 1
"180" 45 1 1 1 -1 -1 0
"180" 46 1 1 1 1 1 1
"180" 47 2 1 1 1 1 0
"180" 48 2 1 1 1 1 1
"180" 49 1 -1 1 1 1 0
"180" 50 1 -1 1 -1 1 1
"180" 51 1 -1 1 -1 1 1
"180" 52 1 -1 1 -1 1 1
"180" 53 2 1 -1 -1 1 0
"180" 54 2 -1 1 1 -1 1
"180" 55 1 1 1 -1 1 0
"180" 56 1 1 1 1 1 1
"180" 57 1 1 1 1 1 1
"180" 58 1 1 -1 1 1 1
"180" 59 2 -1 1 1 -1 0
"180" 60 2 1 -1 -1 1 1
"180" 61 1 1 1 1 -1 0
"180" 62 2 -1 1 1 1 0
"180" 63 2 1 -1 -1 1 1
"180" 64 2 -1 -1 1 -1 1
"180" 65 1 1 1 -1 -1 0
"180" 66 1 1 1 1 1 1
"180" 67 1 1 1 1 1 1
"180" 68 1 1 1 1 1 1
"180" 69 1 -1 1 1 1 1
"180" 70 1 -1 -1 -1 1 1
"180" 71 1 1 1 -1 -1 1
"180" 72 1 1 -1 1 1 1
"180" 73 1 1 1 1 -1 1
"180" 74 2 -1 1 1 1 0
"180" 75 2 1 -1 -1 1 1
"180" 76 1 -1 -1 1 -1 0
"180" 77 1 1 1 -1 -1 1
"180" 78 1 1 1 1 1 1
"180" 79 1 -1 1 1 1 1
"180" 80 1 -1 1 -1 1 1
"180" 81 1 -1 -1 -1 1 1
"180" 82 1 1 1 -1 -1 1
"180" 83 1 1 1 1 1 1
"180" 84 1 1 1 1 1 1
"180" 85 1 -1 -1 1 1 1
"180" 86 1 1 1 -1 -1 1
"180" 87 2 -1 -1 1 1 0
"180" 88 1 -1 1 -1 -1 0
"180" 89 1 -1 -1 -1 1 1
"180" 90 1 1 1 -1 -1 1
"180" 91 1 -1 -1 1 1 1
"180" 92 1 1 1 -1 -1 1
"180" 93 2 -1 1 1 1 0
"180" 94 1 -1 1 -1 1 0
"180" 95 1 1 1 -1 1 1
"180" 96 1 1 -1 1 1 1
"180" 97 1 1 -1 1 -1 1
"180" 98 1 1 1 1 -1 1
"180" 99 2 -1 -1 1 1 0
"180" 100 2 1 1 -1 -1 1
"180" 101 1 1 -1 1 1 0
"180" 102 1 -1 1 1 -1 1
"180" 103 1 -1 1 -1 1 1
"180" 104 1 -1 1 -1 1 1
"180" 105 1 1 1 -1 1 1
"180" 106 1 1 1 1 1 1
"180" 107 1 1 1 1 1 1
"180" 108 1 1 1 1 1 1
"180" 109 1 1 -1 1 1 1
"180" 110 1 -1 1 1 -1 1
"180" 111 1 1 -1 -1 1 1
"180" 112 2 -1 1 1 -1 0
"180" 113 1 -1 1 -1 1 0
"180" 114 1 1 -1 -1 1 1
"180" 115 2 -1 1 1 -1 0
"180" 116 1 -1 1 -1 1 0
"180" 117 1 1 1 -1 1 1
"180" 118 1 1 -1 1 1 1
"180" 119 1 1 1 1 -1 1
"180" 120 1 -1 -1 1 1 1
"180" 121 1 1 -1 -1 -1 1
"180" 122 1 1 1 1 -1 1
"180" 123 1 1 1 1 1 1
"180" 124 1 -1 -1 1 1 1
"180" 125 1 1 1 -1 -1 1
"180" 126 1 1 1 1 1 1
"180" 127 1 1 1 1 1 1
"180" 128 1 1 1 1 1 1
"180" 129 1 1 1 1 1 1
"180" 130 1 -1 1 1 1 1
"180" 131 1 1 1 -1 1 1
"180" 132 1 -1 1 1 1 1
"180" 133 1 -1 1 -1 1 1
"180" 134 1 -1 -1 -1 1 1
"180" 135 1 1 1 -1 -1 1
"180" 136 2 1 -1 1 1 0
"180" 137 2 -1 1 1 -1 1
"180" 138 2 -1 -1 -1 1 1
"180" 139 1 -1 1 -1 -1 0
"180" 140 1 1 1 -1 1 1
"180" 141 1 1 1 1 1 1
"180" 142 1 1 -1 1 1 1
"180" 143 2 1 1 1 -1 0
"180" 144 1 -1 -1 1 1 0
"180" 145 1 -1 -1 -1 -1 1
"180" 146 2 1 -1 -1 -1 0
"180" 147 2 -1 -1 1 -1 1
"180" 148 1 -1 1 -1 -1 0
"180" 149 1 -1 1 -1 1 1
"180" 150 1 1 -1 -1 1 1
"180" 151 1 1 1 1 -1 1
"180" 152 1 1 -1 1 1 1
"180" 153 2 1 -1 1 -1 0
"180" 154 1 1 -1 1 -1 0
"180" 155 2 -1 1 1 -1 0
"180" 156 1 -1 -1 -1 1 0
"180" 157 1 -1 1 -1 -1 1
"180" 158 1 1 1 -1 1 1
"180" 159 1 1 1 1 1 1
"180" 160 1 1 -1 1 1 1
"180" 161 1 -1 -1 1 -1 1
"180" 162 1 -1 1 -1 -1 1
"180" 163 1 1 1 -1 1 1
"180" 164 1 -1 1 1 1 1
"180" 165 2 -1 1 -1 1 0
"180" 166 2 -1 1 -1 1 1
"180" 167 2 1 1 -1 1 1
"180" 168 2 1 1 1 1 1
"180" 169 2 1 1 1 1 1
"180" 170 2 -1 1 1 1 1
"180" 171 2 -1 -1 -1 1 1
"180" 172 2 -1 1 -1 -1 1
"180" 173 2 1 -1 -1 1 1
"180" 174 2 -1 -1 1 -1 1
"180" 175 2 1 1 -1 -1 1
"181" 11 1 -1 1 -1 1 1
"181" 12 2 -1 -1 -1 1 0
"181" 13 1 1 1 -1 -1 0
"181" 14 1 1 -1 1 1 1
"181" 15 2 -1 1 1 -1 0
"181" 16 2 -1 1 -1 1 1
"181" 17 1 1 1 -1 1 0
"181" 18 1 -1 1 1 1 1
"181" 19 1 -1 1 -1 1 1
"181" 21 1 1 -1 1 1 1
"181" 22 2 -1 1 1 -1 0
"181" 23 1 1 -1 -1 1 0
"181" 24 1 1 1 1 -1 1
"181" 25 1 -1 -1 1 1 1
"181" 26 2 1 1 -1 -1 0
"181" 27 2 -1 1 1 1 1
"181" 28 1 -1 1 -1 1 0
"181" 29 2 -1 1 -1 1 0
"181" 30 1 1 1 -1 1 0
"181" 31 1 -1 1 1 1 1
"181" 32 1 1 -1 -1 1 1
"181" 33 2 -1 1 1 -1 0
"181" 34 2 1 1 -1 1 1
"181" 35 1 -1 1 1 1 0
"181" 36 1 1 -1 -1 1 1
"181" 37 1 1 1 1 -1 1
"181" 38 1 -1 1 1 1 1
"181" 39 2 -1 1 -1 1 0
"181" 40 2 1 -1 -1 1 1
"181" 41 1 1 -1 1 -1 0
"181" 42 1 1 -1 1 -1 1
"181" 43 1 -1 1 1 -1 1
"181" 44 1 1 1 -1 1 1
"181" 45 1 1 1 1 1 1
"181" 46 2 -1 1 1 1 0
"181" 48 1 -1 1 1 1 0
"181" 49 1 1 1 -1 1 1
"181" 50 2 -1 1 1 1 0
"181" 51 2 1 1 -1 1 1
"181" 52 1 -1 1 1 1 0
"181" 53 1 -1 1 -1 1 1
"181" 54 1 -1 -1 -1 1 1
"181" 55 1 -1 1 -1 -1 1
"181" 56 2 -1 1 -1 1 0
"181" 57 1 -1 1 -1 1 0
"181" 58 1 -1 1 -1 1 1
"181" 59 1 -1 1 -1 1 1
"181" 60 1 -1 1 -1 1 1
"181" 61 2 -1 -1 -1 1 0
"181" 62 2 -1 1 -1 -1 1
"181" 63 1 1 1 -1 1 0
"181" 64 1 1 1 1 1 1
"181" 65 1 -1 -1 1 1 1
"181" 66 1 1 1 -1 -1 1
"181" 67 1 1 1 1 1 1
"181" 69 1 -1 -1 1 1 1
"181" 70 1 -1 1 -1 -1 1
"181" 71 1 1 1 -1 1 1
"181" 72 1 1 -1 1 1 1
"181" 73 1 1 1 1 -1 1
"181" 74 1 -1 -1 1 1 1
"181" 75 1 -1 -1 -1 -1 1
"181" 76 1 1 -1 -1 -1 1
"181" 77 2 -1 -1 1 -1 0
"181" 78 2 1 1 -1 -1 1
"181" 79 1 -1 -1 1 1 0
"181" 80 1 1 1 -1 -1 1
"181" 81 2 1 1 1 1 0
"181" 82 2 1 1 1 1 1
"181" 83 1 -1 -1 1 1 0
"181" 84 1 -1 1 -1 -1 1
"181" 87 1 1 1 -1 1 1
"181" 88 1 -1 1 1 1 1
"181" 89 2 1 1 -1 1 0
"181" 90 1 -1 1 1 1 0
"181" 91 2 -1 1 -1 1 0
"181" 92 1 -1 -1 -1 1 0
"181" 93 1 -1 1 -1 -1 1
"181" 94 1 -1 -1 -1 1 1
"181" 95 2 1 1 -1 -1 0
"181" 96 1 1 -1 1 1 0
"181" 97 1 -1 1 1 -1 1
"181" 98 1 -1 1 -1 1 1
"181" 99 2 -1 1 -1 1 0
"181" 100 1 -1 -1 -1 1 0
"181" 102 2 -1 1 -1 -1 0
"181" 103 2 -1 1 -1 1 1
"181" 104 2 1 1 -1 1 1
"181" 105 2 -1 -1 1 1 1
"181" 106 1 -1 1 -1 -1 0
"181" 108 1 -1 1 -1 1 1
"181" 109 1 -1 1 -1 1 1
"181" 110 1 -1 -1 -1 1 1
"181" 111 1 -1 1 -1 -1 1
"181" 114 1 -1 1 1 1 1
"181" 115 1 -1 -1 -1 1 1
"181" 116 1 -1 1 -1 -1 1
"181" 117 1 -1 1 -1 1 1
"181" 118 1 1 -1 -1 1 1
"181" 119 1 1 -1 1 -1 1
"181" 120 1 -1 1 1 -1 1
"181" 122 1 1 -1 -1 1 1
"181" 123 1 -1 -1 1 -1 1
"181" 124 1 -1 1 -1 -1 1
"181" 125 2 -1 1 -1 1 0
"181" 126 2 1 1 -1 1 1
"181" 127 2 -1 -1 1 1 1
"181" 129 1 1 1 -1 1 0
"181" 130 1 -1 -1 1 1 1
"181" 131 1 -1 1 -1 -1 1
"181" 132 1 -1 1 -1 1 1
"181" 133 1 -1 1 -1 1 1
"181" 134 1 1 1 -1 1 1
"181" 136 1 -1 -1 1 1 1
"181" 137 1 1 -1 -1 -1 1
"181" 138 2 1 1 1 -1 0
"181" 139 1 1 -1 1 1 0
"181" 140 1 1 1 1 -1 1
"181" 141 1 1 1 1 1 1
"181" 142 1 1 -1 1 1 1
"181" 143 1 -1 1 1 -1 1
"181" 145 1 -1 1 1 -1 1
"181" 146 2 1 1 -1 1 0
"181" 147 2 1 1 1 1 1
"181" 148 2 -1 -1 1 1 1
"181" 149 2 1 1 -1 -1 1
"181" 150 2 1 1 1 1 1
"181" 151 2 1 1 1 1 1
"181" 152 2 -1 1 1 1 1
"181" 153 1 1 1 -1 1 0
"181" 154 1 -1 1 1 1 1
"181" 155 1 -1 -1 -1 1 1
"181" 156 1 -1 1 -1 -1 1
"181" 157 1 1 1 -1 1 1
"181" 158 1 1 -1 1 1 1
"181" 159 1 -1 -1 1 -1 1
"181" 161 1 -1 1 -1 1 1
"181" 162 1 1 1 -1 1 1
"181" 163 1 1 1 1 1 1
"181" 164 1 1 -1 1 1 1
"181" 165 1 1 1 1 -1 1
"181" 166 1 -1 1 1 1 1
"181" 168 2 1 1 -1 1 0
"181" 169 2 1 1 1 1 1
"181" 170 2 1 1 1 1 1
"181" 171 2 1 1 1 1 1
"181" 172 2 -1 1 1 1 1
"181" 174 1 -1 1 -1 1 1
"182" 11 1 1 1 -1 1 1
"182" 12 1 -1 1 1 1 1
"182" 13 2 -1 1 -1 1 0
"182" 14 2 1 -1 -1 1 1
"182" 15 2 1 -1 1 -1 1
"182" 16 2 1 1 1 -1 1
"182" 17 2 1 1 1 1 1
"182" 18 2 1 -1 1 1 1
"182" 19 2 1 -1 1 -1 1
"182" 20 1 1 1 1 -1 0
"182" 21 2 -1 1 1 1 0
"182" 22 2 1 1 -1 1 1
"182" 23 2 -1 1 1 1 1
"182" 24 2 1 1 -1 1 1
"182" 25 1 -1 1 1 1 0
"182" 26 1 -1 1 -1 1 1
"182" 27 1 1 -1 -1 1 1
"182" 28 2 1 -1 1 -1 0
"182" 29 2 1 -1 1 -1 1
"182" 30 2 -1 1 1 -1 1
"182" 31 2 -1 1 -1 1 1
"182" 32 2 1 1 -1 1 1
"182" 33 2 -1 1 1 1 1
"182" 34 2 1 -1 -1 1 1
"182" 35 2 1 -1 1 -1 1
"182" 36 2 1 1 1 -1 1
"182" 37 1 1 -1 1 1 0
"182" 38 1 1 -1 1 -1 1
"182" 39 1 -1 1 1 -1 1
"182" 40 2 -1 1 -1 1 0
"182" 41 2 -1 1 -1 1 1
"182" 42 2 -1 1 -1 1 1
"182" 43 2 -1 1 -1 1 1
"182" 44 2 -1 1 -1 1 1
"182" 45 2 1 1 -1 1 1
"182" 46 2 1 -1 1 1 1
"182" 47 1 -1 1 1 -1 0
"182" 48 1 -1 1 -1 1 1
"182" 49 2 1 -1 -1 1 0
"182" 50 2 1 1 1 -1 1
"182" 51 2 1 1 1 1 1
"182" 52 2 -1 -1 1 1 1
"182" 53 2 1 1 -1 -1 1
"182" 54 2 -1 1 1 1 1
"182" 56 2 -1 -1 1 1 1
"182" 57 1 1 1 -1 -1 0
"182" 58 2 -1 -1 1 1 0
"182" 59 1 -1 -1 -1 -1 0
"182" 60 1 -1 1 -1 -1 1
"182" 61 1 1 1 -1 1 1
"182" 62 2 1 1 1 1 0
"182" 63 2 1 1 1 1 1
"182" 64 2 1 1 1 1 1
"182" 65 2 -1 1 1 1 1
"182" 66 2 -1 -1 -1 1 1
"182" 67 2 1 1 -1 -1 1
"182" 68 1 1 -1 1 1 0
"182" 69 1 -1 1 1 -1 1
"182" 70 2 -1 1 -1 1 0
"182" 71 2 -1 1 -1 1 1
"182" 72 2 -1 1 -1 1 1
"182" 73 2 -1 1 -1 1 1
"182" 74 2 -1 -1 -1 1 1
"182" 75 2 1 -1 -1 -1 1
"182" 76 2 -1 1 1 -1 1
"182" 77 1 1 1 -1 1 0
"182" 78 1 1 1 1 1 1
"182" 79 1 1 1 1 1 1
"182" 80 1 -1 -1 1 1 1
"182" 81 1 1 -1 -1 -1 1
"182" 82 1 1 1 1 -1 1
"182" 83 1 1 1 1 1 1
"182" 84 1 1 -1 1 1 1
"182" 85 1 -1 1 1 -1 1
"182" 86 1 -1 1 -1 1 1
"182" 87 2 1 1 -1 1 0
"182" 88 2 -1 1 1 1 1
"182" 89 2 -1 -1 -1 1 1
"182" 90 2 1 1 -1 -1 1
"182" 91 2 1 -1 1 1 1
"182" 92 2 1 -1 1 -1 1
"182" 93 2 -1 1 1 -1 1
"182" 94 2 -1 1 -1 1 1
"182" 95 2 -1 1 -1 1 1
"182" 96 2 -1 1 -1 1 1
"182" 97 2 1 -1 -1 1 1
"182" 98 2 -1 1 1 -1 1
"182" 99 2 -1 -1 -1 1 1
"182" 100 2 -1 1 -1 -1 1
"182" 101 1 -1 1 -1 1 0
"182" 102 1 -1 -1 -1 1 1
"182" 103 1 -1 1 -1 -1 1
"182" 104 2 1 -1 -1 1 0
"182" 105 2 1 1 1 -1 1
"182" 106 2 -1 1 1 1 1
"182" 107 2 -1 -1 -1 1 1
"182" 108 2 1 1 -1 -1 1
"182" 109 2 1 1 1 1 1
"182" 110 1 1 1 1 1 0
"182" 111 1 -1 1 1 1 1
"182" 112 2 1 1 -1 1 0
"182" 113 2 -1 1 1 1 1
"182" 114 2 -1 1 -1 1 1
"182" 115 2 1 -1 -1 1 1
"182" 116 2 -1 -1 1 -1 1
"182" 117 2 -1 1 -1 -1 1
"182" 118 1 -1 1 -1 1 0
"182" 119 1 1 -1 -1 1 1
"182" 120 1 -1 1 1 -1 1
"182" 121 1 1 1 -1 1 1
"182" 122 2 1 1 1 1 0
"182" 123 2 -1 1 1 1 1
"182" 124 2 -1 1 -1 1 1
"182" 125 2 -1 1 -1 1 1
"182" 126 2 1 1 -1 1 1
"182" 128 2 1 1 1 1 1
"182" 129 2 -1 1 1 1 1
"182" 130 1 1 1 -1 1 0
"182" 131 1 -1 1 1 1 1
"182" 132 1 -1 1 -1 1 1
"182" 133 1 -1 1 -1 1 1
"182" 134 1 -1 -1 -1 1 1
"182" 135 2 -1 -1 -1 -1 0
"182" 136 2 -1 1 -1 -1 1
"182" 137 2 1 1 -1 1 1
"182" 138 2 -1 1 1 1 1
"182" 139 1 -1 1 -1 1 0
"182" 140 1 1 1 -1 1 1
"182" 141 1 1 1 1 1 1
"182" 142 1 -1 -1 1 1 1
"182" 143 1 1 -1 -1 -1 1
"182" 144 2 -1 1 1 -1 0
"182" 145 2 1 1 -1 1 1
"182" 146 2 -1 1 1 1 1
"182" 147 2 -1 1 -1 1 1
"182" 148 1 1 -1 -1 1 0
"182" 149 2 -1 1 1 -1 0
"182" 150 2 -1 -1 -1 1 1
"182" 151 1 1 -1 -1 -1 0
"182" 152 1 -1 1 1 -1 1
"182" 153 1 -1 -1 -1 1 1
"182" 154 2 -1 -1 -1 -1 0
"182" 155 2 1 -1 -1 -1 1
"182" 156 2 1 -1 1 -1 1
"182" 157 2 1 1 1 -1 1
"182" 158 2 -1 1 1 1 1
"182" 159 2 -1 1 -1 1 1
"182" 160 1 1 -1 -1 1 0
"182" 161 1 1 -1 1 -1 1
"182" 162 1 1 1 1 -1 1
"182" 163 2 -1 1 1 1 0
"182" 164 1 -1 -1 -1 1 0
"182" 165 2 -1 1 -1 -1 0
"182" 166 2 -1 1 -1 1 1
"182" 167 2 1 -1 -1 1 1
"182" 168 1 -1 1 1 -1 0
"182" 169 1 -1 1 -1 1 1
"182" 170 1 -1 -1 -1 1 1
"182" 171 2 -1 1 -1 -1 0
"182" 172 2 1 1 -1 1 1
"182" 173 2 -1 1 1 1 1
"182" 174 2 -1 1 -1 1 1
"182" 175 2 1 1 -1 1 1
"183" 11 2 -1 1 1 1 0
"183" 12 1 1 1 -1 1 0
"183" 13 1 -1 -1 1 1 1
"183" 14 1 1 1 -1 -1 1
"183" 15 2 -1 -1 1 1 0
"183" 16 2 1 1 -1 -1 1
"183" 17 1 1 1 1 1 0
"183" 18 1 -1 1 1 1 1
"183" 19 1 -1 -1 -1 1 1
"183" 20 2 -1 1 -1 -1 0
"183" 21 1 1 1 -1 1 0
"183" 22 2 1 1 1 1 0
"183" 23 2 1 1 1 1 1
"183" 24 2 -1 1 1 1 1
"183" 25 2 -1 1 -1 1 1
"183" 26 1 -1 -1 -1 1 0
"183" 27 2 1 -1 -1 -1 0
"183" 28 2 -1 -1 1 -1 1
"183" 29 1 -1 1 -1 -1 0
"183" 30 1 -1 1 -1 1 1
"183" 31 1 1 -1 -1 1 1
"183" 32 1 -1 1 1 -1 1
"183" 33 2 1 -1 -1 1 0
"183" 34 2 1 1 1 -1 1
"183" 35 2 1 -1 1 1 1
"183" 36 2 1 -1 1 -1 1
"183" 37 2 1 1 1 -1 1
"183" 38 1 1 -1 1 1 0
"183" 39 1 1 1 1 -1 1
"183" 40 1 1 1 1 1 1
"183" 41 2 -1 1 1 1 0
"183" 42 1 -1 1 -1 1 0
"183" 43 1 -1 -1 -1 1 1
"183" 44 2 -1 1 -1 -1 0
"183" 45 2 1 1 -1 1 1
"183" 46 2 1 1 1 1 1
"183" 47 1 -1 1 1 1 0
"183" 48 2 -1 1 -1 1 0
"183" 49 2 1 -1 -1 1 1
"183" 50 1 -1 1 1 -1 0
"183" 51 1 1 1 -1 1 1
"183" 52 2 -1 -1 1 1 0
"183" 53 1 -1 1 -1 -1 0
"183" 54 2 -1 1 -1 1 0
"183" 55 2 -1 -1 -1 1 1
"183" 56 1 1 -1 -1 -1 0
"183" 57 2 1 1 1 -1 0
"183" 58 2 1 1 1 1 1
"183" 59 2 -1 1 1 1 1
"183" 60 2 1 1 -1 1 1
"183" 61 2 1 1 1 1 1
"183" 62 2 1 1 1 1 1
"183" 63 2 1 -1 1 1 1
"183" 64 2 1 -1 1 -1 1
"183" 65 1 1 -1 1 -1 0
"183" 66 2 1 1 1 -1 0
"183" 67 2 -1 1 1 1 1
"183" 68 2 1 1 -1 1 1
"183" 69 2 -1 -1 1 1 1
"183" 70 2 1 1 -1 -1 1
"183" 71 2 -1 -1 1 1 1
"183" 72 2 -1 1 -1 -1 1
"183" 73 2 -1 -1 -1 1 1
"183" 74 2 1 1 -1 -1 1
"183" 75 2 -1 1 1 1 1
"183" 76 2 -1 -1 -1 1 1
"183" 77 1 1 1 -1 -1 0
"183" 78 2 1 1 1 1 0
"183" 79 2 1 1 1 1 1
"183" 80 1 -1 1 1 1 0
"183" 81 1 -1 -1 -1 1 1
"183" 82 2 1 1 -1 -1 0
"183" 83 2 1 -1 1 1 1
"183" 84 2 1 1 1 -1 1
"183" 85 2 -1 -1 1 1 1
"183" 86 2 -1 1 -1 -1 1
"183" 87 1 -1 1 -1 1 0
"183" 88 1 1 1 -1 1 1
"183" 89 1 1 1 1 1 1
"183" 90 1 1 1 1 1 1
"183" 91 1 -1 -1 1 1 1
"183" 92 2 -1 -1 -1 -1 0
"183" 93 2 -1 -1 -1 -1 1
"183" 94 2 1 1 -1 -1 1
"183" 95 2 1 1 1 1 1
